No,Latitude,Longitude  
1,24.505,118.075
2,24.05,118.07
3,24.49083333,118.0716667
4,24.48166667,118.06
5,24.45333333,118.0458333
6,24.43333333,118.0475
7,24.42,118.075
8,24.40333333,118.1033333
9,24.37,118.1333333
10,24.35166667,118.155
11,24.30333333,118.2066667
12,24.17,118.3233333
13,24,118.1266667
14,23.16666667,117.5
15,22.36666667,116
16,22.12666667,114.35
17,22.13333333,114.25
18,22.15,114.2166667
19,22.21,114.175
20,22.21833333,114.165
21,22.24833333,114.125
22,22.28333333,114.105
23,22.325,114.085
24,22.355,114.0733333
25,22.36,114.0666667
26,22.36,114.0583333
27,22.345,114.0166667
28,22.345,113.95
29,22.365,113.915
30,22.39,113.895
31,22.41666667,113.8866667
32,22.43666667,113.8833333
33,22.45833333,113.9
34,22.46333333,113.9
