No,Latitude,Longitude  
1,35.6125,139.7775
2,35.595,139.7833333
3,35.5775,139.8
4,35.5525,139.8408333
5,35.49166667,139.8466667
6,35.41,139.72
7,35.38166667,-139.7033333
8,35.33,-139.7083333
9,35.25666667,139.7716667
10,35.21166667,-139.7716667
11,35.19166667,139.75
12,34.64166667,139.4833333
13,34.58333333,139.25
14,33.345,135.7833333
15,33.345,135.725
16,33.345,135.725
17,33.83333333,134.9666667
18,34.16666667,135
19,34.295,134.99
20,34.61666667,135.3533333
21,34.635,135.3833333
22,34.64183333,135.4
23,34.65,135.4
