No,Latitude,Longitude  
1,33.75,-118.23335
2,33.75006667,-118.22045
3,33.73735,-118.2093667
4,33.72335,-118.1832333
5,33.675,-118.18
6,33.63666667,-118.2
7,33.63666667,-118.3
8,33.63666667,-118.3423333
9,34.07195,-119.2568333
10,34.50931667,-121.18385
11,36.16666667,-122.4166667
12,36.805,-122.6666667
13,37.66666667,-122.6666667
14,37.66666667,-122.6666667
15,37.73333333,-122.6833333
16,37.76333333,-122.6333333
17,37.79833333,-122.5183333
18,37.81666667,-122.4783333
19,37.81666667,-122.4066667
20,37.8,-122.365
21,37.80833333,-122.3383333
