No,Latitude,Longitude  
1,25.16333333,121.3883333
2,25.15866667,121.3833333
3,25.153,121.3688333
4,25.153,121.3515
5,25.16666667,121.3396667
6,25.26,121.2533333
7,25.06666667,120.8333333
8,22.54166667,116.3166667
9,22.2,115.2166667
10,22.13333333,114.5833333
11,22.13333333,114.2583333
12,22.16,114.2166667
13,22.21083333,114.175
14,22.21666667,114.1666667
15,22.21083333,114.175
16,22.25,114.1233333
17,22.297,114.098
18,22.32733333,114.0833333
19,22.35666667,114.0733333
20,22.36,114.0666667
21,22.36,114.0583333
22,22.345,114.0283333
23,22.345,113.9566667
24,22.365,113.915
25,22.39016667,113.8941667
26,22.43833333,113.8833333
27,22.46,113.9
