No,Latitude,Longitude  
1,37.80833333,-122.3383333
2,37.80333333,-122.355
3,37.802,-122.3733333
4,37.80833333,-122.385
5,37.83333333,-122.405
6,37.84475,-122.4321667
7,37.84141667,-122.45
8,37.8225,-122.4783333
9,37.78666667,-122.5666667
10,37.75666667,-122.6666667
11,37.75666667,-122.6666667
12,37.81333333,-122.7866667
13,37.98,-123.1516667
14,38.16,-123.3416667
15,38.16,-127.8
16,54.11666667,-162.3333333
17,54.43333333,-166
18,53.8,171.4166667
19,50,158
20,45,150
21,34.83333333,140.5
22,34.83333333,139.8
23,34.95,139.7
24,35.175,139.78
25,35.175,139.78
26,35.25666667,139.78
27,35.315,139.7308333
28,35.40716667,139.7731667
29,35.49083333,139.8731667
30,35.54233333,139.8616667
31,35.57766667,139.8
32,35.59333333,139.7833333
33,35.61133333,139.7791667
