No,Latitude,Longitude  
1,29.89333333,122.0358333
2,29.90833333,122.075
3,29.92,122.1325
4,29.92,122.1583333
5,29.84166667,122.2025
6,29.80666667,122.2366667
7,29.75833333,122.3
8,29.75833333,122.3
9,29.7375,122.3283333
10,29.7375,122.5
11,29.975,122.83
12,30.41333333,122.83
13,30.47366667,122.7358333
14,30.52833333,122.425
15,30.545,122.33
16,30.55666667,122.2533333
17,30.55666667,122.2533333
18,30.56166667,122.2166667
19,30.56166667,122.1766667
20,30.60208333,122.0855833
21,30.6185,122.06
